frame,car,driver,lap,pos_x,pos_y,speed,throttle,brake,steer,angular_vel,rotation,track_offset,lateral_dist,overtake_state,draft
2193,7,THR,1,1343.6,-1620.5,60.7,0.782,0.000,-0.226,-0.1402,2.1112,495.0,19.62,alongside,0
2193,8,GSK,1,1429.4,-1668.4,49.6,0.000,0.450,-0.096,-0.0491,1.8543,420.0,5.01,alongside,0.29410958
2193,9,DFT,1,1382.2,-1580.9,60.5,0.969,0.000,0.663,0.4292,2.1697,475.0,3.18,alongside,0
2196,0,VOR,1,1066.9,-1591.8,143.6,1.000,0.000,0.607,0.9270,3.2939,630.0,2.32,alongside,1
2196,1,APX,1,989.8,-1584.0,138.0,0.632,0.000,-0.231,-0.3264,3.3474,670.0,4.79,follow,0
2196,2,SEN,1,1177.8,-1503.6,131.6,1.000,0.000,0.809,2.2756,3.1795,575.0,42.19,alongside,0.8759379
2196,3,STR,1,1124.7,-1557.9,123.1,0.367,0.000,0.686,0.9126,3.6660,605.0,15.93,alongside,0.9228051
2196,4,BLZ,1,1309.4,-1697.6,56.4,1.000,0.000,0.074,0.7613,2.5901,515.0,57.67,alongside,0.1939268
2196,5,CIR,1,1308.1,-1628.1,79.8,1.000,0.000,0.435,0.3602,2.1255,515.0,23.00,alongside,0.2645259
2196,6,NIT,1,1317.6,-1733.1,49.8,0.527,0.000,-0.409,-0.2108,2.6698,400.0,63.90,alongside,0
2196,7,THR,1,1342.5,-1618.7,61.7,0.817,0.000,-0.182,-0.1144,2.1091,495.0,18.67,alongside,0
2196,8,GSK,1,1428.9,-1666.7,50.1,0.000,0.302,0.148,0.0552,1.8539,425.0,5.17,alongside,0.2938472
2196,9,DFT,1,1381.0,-1579.2,61.6,0.979,0.000,0.665,0.4384,2.1773,475.0,3.98,alongside,0
2199,0,VOR,1,1061.8,-1592.6,144.7,1.000,0.000,0.123,0.7031,3.3084,635.0,0.19,alongside,1
2199,1,APX,1,985.0,-1585.0,138.8,0.653,0.000,-0.310,-0.4335,3.3411,675.0,4.44,follow,0
2199,2,SEN,1,1173.1,-1503.9,132.7,1.000,0.000,0.669,1.9213,3.2157,580.0,42.07,alongside,0.8936558
2199,3,STR,1,1120.9,-1560.1,123.5,0.394,0.000,0.851,1.0369,3.6823,605.0,14.75,alongside,0.94052297
2199,4,BLZ,1,1307.7,-1696.6,57.6,1.000,0.000,-0.666,0.4069,2.5994,515.0,57.08,alongside,0.2116447
2199,5,CIR,1,1306.6,-1625.6,81.0,1.000,0.000,0.493,0.4173,2.1326,515.0,21.69,alongside,0.28224382
2199,6,NIT,1,1316.1,-1732.3,49.3,0.000,1.000,-0.421,-0.2201,2.6659,400.0,64.61,alongside,0
2199,7,THR,1,1341.4,-1616.8,62.6,0.854,0.000,-0.136,-0.0865,2.1074,495.0,17.71,alongside,0
2199,8,GSK,1,1428.4,-1665.0,49.9,0.000,0.314,0.189,0.0968,1.8557,425.0,5.02,alongside,0.2584114
2199,9,DFT,1,1379.7,-1577.3,62.7,0.990,0.000,0.667,0.4481,2.1852,475.0,4.91,alongside,0
2202,0,VOR,1,1056.8,-1593.4,145.8,1.000,0.000,0.070,0.3526,3.3167,635.0,2.42,alongside,1
2202,1,APX,1,980.2,-1585.9,139.5,0.673,0.000,-0.280,-0.4007,3.3342,675.0,3.67,follow,0
2202,2,SEN,1,1168.5,-1504.2,133.8,1.000,0.000,0.748,1.5707,3.2452,580.0,41.90,alongside,0.9111832
2202,3,STR,1,1117.2,-1562.3,123.9,0.422,0.000,0.710,0.9549,3.6999,605.0,13.79,alongside,0.9580504
2202,4,BLZ,1,1305.9,-1695.5,58.7,1.000,0.000,-0.811,0.0564,2.6024,515.0,56.52,alongside,0.22917208
2202,5,CIR,1,1305.1,-1623.2,82.1,1.000,0.000,0.561,0.4859,2.1407,515.0,20.40,alongside,0.29977125
2202,6,NIT,1,1314.5,-1731.5,49.9,0.577,0.000,-0.433,-0.2245,2.6621,400.0,65.31,alongside,0
2202,7,THR,1,1340.3,-1614.9,63.6,0.892,0.000,-0.089,-0.0575,2.1062,495.0,16.76,alongside,0
2202,8,GSK,1,1427.9,-1663.3,50.3,1.000,0.000,0.147,0.0748,1.8571,425.0,5.02,alongside,0.2233566
2202,9,DFT,1,1378.4,-1575.5,63.8,1.000,0.000,0.672,0.4601,2.1932,480.0,5.85,alongside,0
2205,0,VOR,1,1051.7,-1594.3,146.9,1.000,0.000,0.196,0.2944,3.3223,640.0,0.81,alongside,1
2205,1,APX,1,975.3,-1586.9,140.3,0.691,0.000,-0.263,-0.3777,3.3273,680.0,3.49,follow,0
2205,2,SEN,1,1163.7,-1504.8,134.9,1.000,0.000,0.761,1.6864,3.2760,585.0,41.70,alongside,0.9289767
2205,3,STR,1,1113.4,-1564.7,124.4,0.453,0.000,0.588,0.7852,3.7155,610.0,12.72,alongside,0.9758439
2205,4,BLZ,1,1304.1,-1694.4,59.9,1.000,0.000,-0.863,-0.2995,2.5992,520.0,55.94,alongside,0.24696559
2205,5,CIR,1,1303.5,-1620.7,83.3,1.000,0.000,0.630,0.5593,2.1502,515.0,19.11,alongside,0.31756473
2205,6,NIT,1,1313.0,-1730.6,49.4,0.609,0.000,-0.446,-0.2291,2.6580,400.0,66.02,alongside,0
2205,7,THR,1,1339.1,-1612.9,64.7,0.929,0.000,-0.041,-0.0271,2.1055,495.0,15.81,alongside,0
2205,8,GSK,1,1427.4,-1661.6,50.0,0.000,0.375,0.097,0.0497,1.8582,425.0,5.17,alongside,0.1877696
2205,9,DFT,1,1377.1,-1573.7,65.0,1.000,0.000,0.680,0.4751,2.2016,480.0,6.25,alongside,0
2208,0,VOR,1,1046.6,-1595.3,148.1,1.000,0.000,0.190,0.2874,3.3265,645.0,2.76,alongside,1
2208,1,APX,1,970.5,-1587.8,141.0,0.709,0.000,-0.309,-0.4479,3.3192,680.0,2.54,follow,0
2208,2,SEN,1,1159.0,-1505.4,136.0,1.000,0.000,0.644,1.3363,3.3014,585.0,41.37,alongside,0.946484
2208,3,STR,1,1109.8,-1567.1,124.9,0.490,0.000,0.510,0.6700,3.7277,610.0,11.52,alongside,0.9933512
2208,4,BLZ,1,1302.3,-1693.3,61.0,1.000,0.000,-0.585,-0.3771,2.5922,520.0,55.29,alongside,0.26447287
2208,5,CIR,1,1301.9,-1618.3,84.4,1.000,0.000,0.701,0.6389,2.1609,515.0,17.85,alongside,0.335072
2208,6,NIT,1,1311.4,-1729.8,50.1,0.626,0.000,-0.459,-0.2396,2.6538,400.0,66.73,alongside,0
2208,7,THR,1,1337.9,-1610.9,65.8,0.968,0.000,0.008,0.0053,2.1054,495.0,14.88,alongside,0
2208,8,GSK,1,1426.9,-1659.9,50.3,1.000,0.000,0.055,0.0282,1.8588,425.0,5.47,alongside,0.152755
2208,9,DFT,1,1375.7,-1571.8,66.1,1.000,0.000,0.697,0.4968,2.2101,480.0,6.81,alongside,0
2211,0,VOR,1,1041.4,-1596.2,149.2,1.000,0.000,0.028,0.0762,3.3299,645.0,1.60,alongside,1
2211,1,APX,1,965.6,-1588.6,141.8,0.725,0.000,-0.290,-0.4222,3.3116,685.0,2.68,follow,0
2211,2,SEN,1,1154.3,-1506.2,137.1,1.000,0.000,0.844,1.2912,3.3230,590.0,41.11,alongside,0.9640909
2211,3,STR,1,1106.1,-1569.5,125.5,0.559,0.000,0.446,0.5839,3.7385,610.0,10.61,alongside,1
2211,4,BLZ,1,1300.4,-1692.2,62.1,1.000,0.000,-0.564,-0.3694,2.5857,520.0,54.64,alongside,0.28207967
2211,5,CIR,1,1300.2,-1615.8,85.5,1.000,0.000,0.773,0.7253,2.1731,515.0,16.61,alongside,0.3526788
2211,6,NIT,1,1309.9,-1729.0,49.7,0.658,0.000,-0.473,-0.2448,2.6496,400.0,67.43,alongside,0
2211,7,THR,1,1336.7,-1608.9,66.9,1.000,0.000,0.059,0.0397,2.1059,495.0,13.96,alongside,0
2211,8,GSK,1,1426.4,-1658.2,50.0,0.000,0.417,0.022,0.0113,1.8591,425.0,5.89,alongside,0.11754141
2211,9,DFT,1,1374.3,-1569.9,67.3,1.000,0.000,0.700,0.5083,2.2190,480.0,7.52,alongside,0
2214,0,VOR,1,1036.2,-1597.2,150.3,1.000,0.000,0.120,0.1829,3.3326,650.0,3.05,alongside,1
2214,1,APX,1,960.6,-1589.5,142.7,0.741,0.000,-0.272,-0.4940,3.3018,685.0,1.45,follow,0
2214,2,SEN,1,1149.4,-1507.1,138.3,1.000,0.000,0.696,1.0397,3.3424,590.0,40.64,alongside,0.98185545
2214,3,STR,1,1102.4,-1572.0,126.2,0.629,0.000,0.281,0.3645,3.7466,615.0,9.25,alongside,1
2214,4,BLZ,1,1298.5,-1691.0,63.3,1.000,0.000,-0.571,-0.3815,2.5790,520.0,53.98,alongside,0.2998443
2214,5,CIR,1,1298.4,-1613.3,86.7,1.000,0.000,0.846,0.9896,2.1886,515.0,15.41,alongside,0.37044343
2214,6,NIT,1,1308.3,-1728.2,49.2,0.000,1.000,-0.487,-0.2563,2.6451,400.0,68.15,alongside,0
2214,7,THR,1,1335.5,-1606.9,68.1,1.000,0.000,0.313,0.1819,2.1077,500.0,12.96,alongside,0
2214,8,GSK,1,1425.9,-1656.5,50.1,1.000,0.000,0.308,0.1577,1.8608,430.0,5.67,alongside,0.08201221
2214,9,DFT,1,1372.8,-1568.0,68.4,1.000,0.000,0.700,0.5169,2.2281,480.0,8.35,alongside,0
2217,0,VOR,1,1031.0,-1598.3,151.5,1.000,0.000,-0.012,-0.0178,3.3332,650.0,2.49,alongside,1
2217,1,APX,1,955.6,-1590.3,143.5,0.755,0.000,-0.303,-0.4473,3.2938,690.0,2.09,follow,0
2217,2,SEN,1,1144.6,-1508.1,139.4,1.000,0.000,0.708,1.0693,3.3613,590.0,40.27,alongside,0.99952346
2217,3,STR,1,1098.7,-1574.6,126.9,0.700,0.000,0.221,0.2867,3.7521,615.0,8.08,alongside,1
2217,4,BLZ,1,1296.6,-1689.8,64.4,1.000,0.000,-0.578,-0.3936,2.5721,520.0,53.32,alongside,0.31751227
2217,5,CIR,1,1296.6,-1610.8,87.8,1.000,0.000,0.976,1.3429,2.2102,520.0,13.99,alongside,0.3881114
2217,6,NIT,1,1306.8,-1727.3,50.1,1.000,0.000,-0.501,-0.2619,2.6405,405.0,68.84,alongside,0
2217,7,THR,1,1334.2,-1604.8,69.2,1.000,0.000,0.354,0.2522,2.1119,500.0,11.84,alongside,0
2217,8,GSK,1,1425.4,-1654.8,50.3,1.000,0.000,0.282,0.1444,1.8634,430.0,5.60,alongside,0.046676207
2217,9,DFT,1,1371.3,-1566.1,69.6,1.000,0.000,0.700,0.5257,2.2374,480.0,9.27,alongside,0
2220,0,VOR,1,1025.7,-1599.3,152.6,1.000,0.000,0.053,0.0824,3.3342,655.0,3.56,alongside,1
2220,1,APX,1,950.5,-1591.0,144.4,0.768,0.000,-0.398,-0.5962,3.2829,690.0,0.57,follow,0
2220,2,SEN,1,1139.8,-1509.2,140.5,1.000,0.000,0.529,0.8359,3.3781,595.0,39.75,alongside,1
2220,3,STR,1,1095.0,-1577.2,127.8,0.772,0.000,0.171,0.2224,3.7564,620.0,7.14,alongside,1
2220,4,BLZ,1,1294.7,-1688.6,65.6,1.000,0.000,-0.580,-0.4022,2.5650,520.0,52.66,alongside,0.33519027
2220,5,CIR,1,1294.7,-1608.3,89.0,1.000,0.000,0.816,1.6078,2.2376,520.0,12.60,alongside,0.4057894
2220,6,NIT,1,1305.2,-1726.5,50.0,1.000,0.000,-0.516,-0.2694,2.6358,405.0,69.52,alongside,0
2220,7,THR,1,1333.0,-1602.6,70.4,1.000,0.000,0.397,0.2885,2.1168,500.0,10.71,alongside,0
2220,8,GSK,1,1424.9,-1653.1,49.4,0.000,0.658,0.234,0.1199,1.8657,430.0,5.66,alongside,0.011320206
2220,9,DFT,1,1369.8,-1564.1,70.7,1.000,0.000,0.700,0.5344,2.2468,480.0,10.26,alongside,0
2223,0,VOR,1,1020.4,-1600.3,153.7,1.000,0.000,-0.066,-0.1025,3.3327,655.0,3.46,alongside,1
2223,1,APX,1,945.5,-1591.8,145.2,0.779,0.000,-0.312,-0.4662,3.2747,695.0,2.02,follow,0
2223,2,SEN,1,1135.0,-1510.4,141.6,1.000,0.000,0.578,0.8682,3.3932,595.0,39.28,alongside,1
2223,3,STR,1,1091.4,-1579.8,128.7,0.842,0.000,0.012,0.0160,3.7575,620.0,5.62,alongside,1
2223,4,BLZ,1,1292.7,-1687.3,66.7,1.000,0.000,-0.442,-0.3061,2.5590,525.0,51.93,alongside,0.3527428
2223,5,CIR,1,1292.8,-1605.8,90.1,1.000,0.000,0.990,1.7281,2.2659,520.0,11.28,alongside,0.42334193
2223,6,NIT,1,1303.7,-1725.6,49.9,1.000,0.000,-0.530,-0.2772,2.6309,405.0,70.20,alongside,0
2223,7,THR,1,1331.7,-1600.5,71.5,1.000,0.000,0.440,0.3263,2.1223,500.0,9.61,alongside,0
2223,8,GSK,1,1424.4,-1651.5,49.5,0.000,0.678,0.206,0.1058,1.8676,430.0,5.85,alongside,0
2223,9,DFT,1,1368.2,-1562.2,71.9,1.000,0.000,0.700,0.5430,2.2563,485.0,10.95,alongside,0
2226,0,VOR,1,1015.1,-1601.3,154.9,1.000,0.000,-0.011,-0.0180,3.3319,660.0,4.27,alongside,1
2226,1,APX,1,940.4,-1592.4,146.1,0.791,0.000,-0.843,-0.8181,3.2624,695.0,1.08,follow,0
2226,2,SEN,1,1130.1,-1511.7,142.7,1.000,0.000,0.425,0.7652,3.4080,600.0,38.72,alongside,1
2226,3,STR,1,1087.6,-1582.4,129.7,0.913,0.000,-0.047,-0.0616,3.7567,620.0,4.71,alongside,1
2226,4,BLZ,1,1290.7,-1686.0,67.9,1.000,0.000,-0.432,-0.3043,2.5536,525.0,51.18,alongside,0.3703392
2226,5,CIR,1,1290.7,-1603.4,91.2,1.000,0.000,0.903,1.8638,2.2992,520.0,10.04,alongside,0.44093835
2226,6,NIT,1,1302.2,-1724.8,49.9,1.000,0.000,-0.545,-0.2858,2.6259,405.0,70.88,alongside,0
2226,7,THR,1,1330.3,-1598.3,72.7,1.000,0.000,0.485,0.3676,2.1285,500.0,8.54,alongside,0
2226,8,GSK,1,1423.8,-1649.8,49.6,0.000,0.694,0.174,0.0894,1.8693,430.0,6.17,alongside,0
2226,9,DFT,1,1366.6,-1560.2,73.0,1.000,0.000,0.700,0.5518,2.2659,485.0,11.67,alongside,0
2229,0,VOR,1,1009.7,-1602.4,156.0,1.000,0.000,-0.282,-0.3690,3.3275,660.0,4.50,complete,1
2229,1,APX,1,935.3,-1593.0,147.0,0.818,0.000,-0.568,-0.9134,3.2456,700.0,2.51,follow,0
2229,2,SEN,1,1125.3,-1513.0,143.9,1.000,0.000,0.457,0.6850,3.4195,600.0,38.17,alongside,1
2229,3,STR,1,1083.9,-1585.0,130.8,0.983,0.000,-0.300,-0.2103,3.7545,625.0,3.44,alongside,1
2229,4,BLZ,1,1288.7,-1684.6,69.0,1.000,0.000,-0.440,-0.3152,2.5482,525.0,50.43,alongside,0.38788813
2229,5,CIR,1,1288.5,-1601.0,92.3,1.000,0.000,1.000,2.1466,2.3356,520.0,8.95,alongside,0.45848727
2229,6,NIT,1,1300.6,-1723.9,51.1,1.000,0.000,0.454,-0.0617,2.6228,520.0,70.45,complete,0.0114558
2229,7,THR,1,1329.0,-1596.2,73.8,1.000,0.000,0.531,0.4114,2.1355,500.0,7.52,alongside,0
2229,8,GSK,1,1423.3,-1648.1,49.7,0.954,0.000,0.458,0.2363,1.8722,435.0,6.11,alongside,0
2229,9,DFT,1,1364.9,-1558.2,74.2,1.000,0.000,0.700,0.5605,2.2757,485.0,12.49,alongside,0
2232,0,VOR,1,1004.2,-1603.4,157.1,1.000,0.000,-0.305,-0.4917,3.3187,665.0,5.10,complete,1
2232,1,APX,1,930.1,-1593.5,147.9,0.857,0.000,-0.585,-0.9192,3.2303,700.0,2.16,follow,0
2232,2,SEN,1,1120.3,-1514.5,145.0,1.000,0.000,0.308,0.5782,3.4312,605.0,37.55,alongside,1
2232,3,STR,1,1080.1,-1587.7,131.9,1.000,0.000,-0.212,-0.2861,3.7487,625.0,2.01,alongside,1
2232,4,BLZ,1,1286.7,-1683.2,70.2,1.000,0.000,-0.452,-0.3293,2.5424,525.0,49.66,alongside,0.40574253
2232,5,CIR,1,1286.2,-1598.6,93.5,1.000,0.000,0.629,2.0427,2.3735,525.0,7.68,alongside,0.47634166
2232,6,NIT,1,1299.0,-1723.0,52.2,1.000,0.000,0.515,0.2811,2.6259,520.0,69.94,complete,0.029310199
2232,7,THR,1,1327.5,-1593.9,75.0,1.000,0.000,0.579,0.4584,2.1434,500.0,6.58,alongside,0
2232,8,GSK,1,1422.8,-1646.4,49.7,0.953,0.000,0.529,0.2753,1.8771,435.0,5.96,alongside,0
2232,9,DFT,1,1363.2,-1556.2,75.3,1.000,0.000,0.700,0.5691,2.2858,485.0,13.40,alongside,0
2235,0,VOR,1,998.7,-1604.4,158.2,1.000,0.000,-0.351,-0.5728,3.3087,665.0,5.59,complete,1
2235,1,APX,1,924.9,-1594.0,148.9,0.896,0.000,-0.574,-0.9062,3.2147,705.0,3.25,follow,0
2235,2,SEN,1,1115.4,-1515.9,146.1,1.000,0.000,0.341,0.5141,3.4398,605.0,36.94,alongside,1
2235,3,STR,1,1076.2,-1590.4,133.1,1.000,0.000,-0.276,-0.3765,3.7423,630.0,2.48,alongside,1
2235,4,BLZ,1,1284.6,-1681.8,71.3,1.000,0.000,-0.466,-0.3462,2.5364,525.0,48.92,alongside,0.42332032
2235,5,CIR,1,1283.8,-1596.3,94.6,1.000,0.000,0.179,1.6912,2.4053,525.0,6.26,alongside,0.49391946
2235,6,NIT,1,1297.4,-1722.1,53.4,1.000,0.000,0.330,0.1803,2.6295,520.0,69.44,complete,0.046887998
2235,7,THR,1,1326.1,-1591.7,76.1,1.000,0.000,0.628,0.5093,2.1521,505.0,5.63,alongside,0
2235,8,GSK,1,1422.3,-1644.8,49.7,0.953,0.000,0.525,0.2733,1.8819,435.0,5.94,alongside,0
2235,9,DFT,1,1361.4,-1554.2,76.5,1.000,0.000,0.700,0.5778,2.2959,485.0,14.37,alongside,0
2238,0,VOR,1,993.2,-1605.3,159.4,1.000,0.000,-0.393,-0.6493,3.2985,670.0,5.99,complete,1
2238,1,APX,1,919.6,-1594.3,150.0,0.933,0.000,-0.556,-0.8817,3.2000,705.0,3.22,follow,0
2238,2,SEN,1,1110.5,-1517.5,147.3,1.000,0.000,0.199,0.4194,3.4484,610.0,36.29,alongside,1
2238,3,STR,1,1072.4,-1593.0,134.2,1.000,0.000,-0.865,-0.7268,3.7316,630.0,0.69,alongside,1
2238,4,BLZ,1,1282.5,-1680.4,72.5,1.000,0.000,-0.446,-0.3360,2.5303,530.0,48.11,complete,0.44083643
2238,5,CIR,1,1281.3,-1594.1,95.7,1.000,0.000,0.340,1.3409,2.4308,525.0,5.02,alongside,0.51143557
2238,6,NIT,1,1295.7,-1721.1,54.5,1.000,0.000,0.301,0.1678,2.6322,525.0,68.91,complete,0.0644041
2238,7,THR,1,1324.6,-1589.4,77.2,1.000,0.000,0.785,0.6664,2.1634,505.0,4.30,alongside,0.017516099
2238,8,GSK,1,1421.7,-1643.1,49.7,0.954,0.000,0.528,0.2747,1.8868,435.0,6.05,alongside,0
2238,9,DFT,1,1359.6,-1552.1,77.6,1.000,0.000,0.700,0.5866,2.3061,485.0,15.40,alongside,0
2241,0,VOR,1,987.6,-1606.1,160.5,1.000,0.000,-0.419,-0.6989,3.2865,670.0,6.67,complete,1
2241,1,APX,1,914.3,-1594.6,151.0,0.967,0.000,-0.567,-0.9071,3.1841,710.0,4.11,follow,0
2241,2,SEN,1,1105.5,-1519.1,148.4,1.000,0.000,0.238,0.3609,3.4543,610.0,35.61,alongside,1
2241,3,STR,1,1068.4,-1595.7,135.3,1.000,0.000,-0.751,-1.0827,3.7145,630.0,2.45,alongside,1
2241,4,BLZ,1,1280.4,-1678.9,73.6,1.000,0.000,-0.560,-0.4350,2.5232,530.0,47.25,complete,0.45862934
2241,5,CIR,1,1278.7,-1591.9,96.8,1.000,0.000,1.000,1.4610,2.4547,525.0,4.12,alongside,0.52922845
2241,6,NIT,1,1294.0,-1720.2,55.7,1.000,0.000,0.258,0.1465,2.6350,525.0,68.35,complete,0.082196996
2241,7,THR,1,1323.0,-1587.1,78.4,1.000,0.000,0.816,0.9178,2.1776,505.0,2.95,alongside,0.035308998
2241,8,GSK,1,1421.2,-1641.4,49.7,0.955,0.000,0.532,0.2772,1.8917,435.0,6.29,alongside,0
2241,9,DFT,1,1357.7,-1550.1,78.8,1.000,0.000,0.700,0.5952,2.3167,490.0,16.23,alongside,0
2244,0,VOR,1,982.0,-1606.9,161.6,1.000,0.000,-0.434,-0.7304,3.2742,675.0,6.90,complete,1
2244,1,APX,1,909.0,-1594.8,152.1,0.999,0.000,-0.537,-0.8616,3.1695,710.0,4.29,follow,0
2244,2,SEN,1,1100.5,-1520.7,149.5,1.000,0.000,0.115,0.2833,3.4605,615.0,34.92,alongside,1
2244,3,STR,1,1064.3,-1598.3,136.5,1.000,0.000,-0.737,-0.9676,3.6982,635.0,3.27,alongside,1
2244,4,BLZ,1,1278.3,-1677.4,74.8,0.995,0.000,-0.679,-0.5463,2.5143,530.0,46.41,complete,0.47618052
2244,5,CIR,1,1276.0,-1589.7,98.0,1.000,0.000,1.000,1.8121,2.4844,530.0,3.40,alongside,0.5467797
2244,6,NIT,1,1292.3,-1719.2,56.8,1.000,0.000,0.193,0.1113,2.6372,525.0,67.80,complete,0.099748194
2244,7,THR,1,1321.5,-1584.9,79.5,1.000,0.000,0.846,1.2688,2.1979,505.0,1.68,complete,0.052860197
2244,8,GSK,1,1420.6,-1639.8,49.6,0.781,0.000,0.591,0.3107,1.8968,440.0,6.27,complete,0
2244,9,DFT,1,1355.8,-1548.0,79.9,1.000,0.000,0.694,0.5977,2.3272,490.0,17.08,alongside,0
2247,0,VOR,1,976.3,-1607.7,162.7,1.000,0.000,-0.449,-0.7608,3.2611,675.0,7.73,complete,1
2247,1,APX,1,903.5,-1595.0,153.3,1.000,0.000,-0.483,-0.7745,3.1545,715.0,5.01,follow,0
2247,2,SEN,1,1095.5,-1522.3,150.7,1.000,0.000,0.166,0.2547,3.4645,615.0,34.22,alongside,1
2247,3,STR,1,1060.2,-1600.8,137.6,1.000,0.000,-0.684,-1.0148,3.6795,635.0,4.28,alongside,1
2247,4,BLZ,1,1276.1,-1675.8,75.8,0.913,0.000,-0.768,-0.6375,2.5035,530.0,45.55,complete,0.4938757
2247,5,CIR,1,1273.3,-1587.6,99.1,1.000,0.000,0.353,1.4581,2.5123,530.0,1.70,alongside,0.5644749
2247,6,NIT,1,1290.5,-1718.2,58.0,1.000,0.000,0.120,0.0702,2.6387,525.0,67.24,complete,0.1174434
2247,7,THR,1,1319.8,-1582.6,80.7,1.000,0.000,0.869,1.5715,2.2242,505.0,0.90,complete,0.0705554
2247,8,GSK,1,1420.1,-1638.1,49.6,0.000,0.660,0.577,0.3078,1.9023,440.0,6.05,complete,0
2247,9,DFT,1,1353.9,-1546.0,81.0,1.000,0.000,0.672,0.5854,2.3376,490.0,18.00,alongside,0
2250,0,VOR,1,970.6,-1608.3,163.8,1.000,0.000,-0.456,-0.7792,3.2478,680.0,7.81,complete,1
2250,1,APX,1,898.1,-1595.0,154.4,1.000,0.000,-0.535,-0.8708,3.1394,715.0,5.35,follow,0
2250,2,SEN,1,1090.4,-1524.0,151.8,1.000,0.000,0.069,0.1727,3.4688,620.0,33.48,alongside,1
2250,3,STR,1,1056.0,-1603.3,138.7,1.000,0.000,-0.639,-0.9480,3.6623,640.0,5.73,alongside,1
2250,4,BLZ,1,1274.0,-1674.2,76.8,0.832,0.000,-0.815,-0.8961,2.4898,530.0,44.71,complete,0.51144075
2250,5,CIR,1,1270.4,-1585.6,100.2,1.000,0.000,0.459,1.1068,2.5338,530.0,0.60,alongside,0.5820399
2250,6,NIT,1,1288.7,-1717.2,59.1,1.000,0.000,0.057,0.0340,2.6395,525.0,66.69,complete,0.1350084
2250,7,THR,1,1318.0,-1580.3,81.8,1.000,0.000,0.903,1.6694,2.2528,505.0,1.71,complete,0.0881204
2250,8,GSK,1,1419.5,-1636.4,49.6,0.000,0.655,0.561,0.2985,1.9076,440.0,5.97,complete,0
2250,9,DFT,1,1351.9,-1543.9,82.2,1.000,0.000,0.663,0.5846,2.3479,490.0,18.99,alongside,0
2253,0,VOR,1,964.8,-1608.9,165.0,1.000,0.000,-0.463,-0.7977,3.2341,685.0,8.52,complete,1
2253,1,APX,1,892.7,-1595.0,155.5,1.000,0.000,-0.502,-0.8191,3.1243,720.0,5.95,follow,0
2253,2,SEN,1,1085.3,-1525.8,152.9,0.939,0.000,0.100,0.1560,3.4710,620.0,32.76,alongside,1
2253,3,STR,1,1051.7,-1605.7,139.8,1.000,0.000,-0.712,-1.0790,3.6429,640.0,6.48,alongside,1
2253,4,BLZ,1,1271.8,-1672.5,77.7,0.776,0.000,-0.744,-0.7806,2.4740,535.0,43.80,complete,0.5290201
2253,5,CIR,1,1267.5,-1583.6,101.3,1.000,0.000,0.756,0.8374,2.5496,530.0,2.02,alongside,0.5996192
2253,6,NIT,1,1286.8,-1716.2,60.3,1.000,0.000,0.015,0.0093,2.6398,525.0,66.14,complete,0.1525877
2253,7,THR,1,1316.2,-1578.1,82.9,1.000,0.000,0.181,1.3178,2.2780,505.0,3.06,complete,0.1056997
2253,8,GSK,1,1418.9,-1634.8,49.5,0.000,0.651,0.547,0.2902,1.9127,440.0,6.01,complete,0
2253,9,DFT,1,1349.8,-1541.8,83.3,1.000,0.000,0.666,0.5961,2.3583,490.0,20.03,alongside,0
2256,0,VOR,1,959.0,-1609.5,165.9,1.000,0.000,-0.028,-0.9152,3.2172,685.0,8.72,commit,1
2256,1,APX,1,887.2,-1594.9,156.6,1.000,0.000,-0.536,-0.8848,3.1088,720.0,6.41,follow,0
2256,2,SEN,1,1080.2,-1527.5,153.9,0.866,0.000,0.014,0.0788,3.4736,625.0,31.98,alongside,1
2256,3,STR,1,1047.4,-1608.1,140.9,1.000,0.000,-0.669,-1.0138,3.6244,640.0,7.94,alongside,1
2256,4,BLZ,1,1269.6,-1670.8,78.6,0.842,0.000,-0.734,-0.6279,2.4628,535.0,42.83,complete,0.5467106
2256,5,CIR,1,1264.5,-1581.6,102.5,1.000,0.000,0.928,0.9936,2.5663,535.0,2.54,alongside,0.61730975
2256,6,NIT,1,1284.9,-1715.2,61.4,1.000,0.000,0.406,0.1339,2.6407,530.0,65.53,alongside,0.17027819
2256,7,THR,1,1314.2,-1575.8,84.1,1.000,0.000,0.736,0.9640,2.2972,510.0,3.42,complete,0.123390205
2256,8,GSK,1,1418.3,-1633.1,49.5,0.000,0.647,0.550,0.2918,1.9178,440.0,6.19,complete,0
2256,9,DFT,1,1347.7,-1539.7,84.5,1.000,0.000,0.683,0.6215,2.3691,495.0,21.07,alongside,0
2259,0,VOR,1,953.2,-1609.9,167.0,1.000,0.000,0.414,-0.5639,3.2052,690.0,9.22,commit,1
2259,1,APX,1,881.6,-1594.7,157.7,1.000,0.000,-0.505,-0.8365,3.0934,725.0,6.90,follow,0
2259,2,SEN,1,1075.1,-1529.3,154.8,0.793,0.000,0.048,0.0752,3.4744,625.0,31.26,alongside,1
2259,3,STR,1,1042.9,-1610.4,142.1,1.000,0.000,-0.801,-1.2125,3.6052,645.0,8.68,alongside,1
2259,4,BLZ,1,1267.5,-1669.1,79.6,0.909,0.000,-0.716,-0.6183,2.4518,535.0,41.86,complete,0.56427604
